subpanel,model,encoding,coupling_strength,seed,resource,performance
a,DV-QRC,Global,0.21544346900318823,14,0.0034814316811253802,3.4801605669658047
a,DV-QRC,Global,0.21544346900318823,15,0.0008455702917268557,4.0500364046413324
a,DV-QRC,Global,0.21544346900318823,16,0.00099281268737922497,3.9593437154482052
a,DV-QRC,Global,0.21544346900318823,17,0.0019184789810799358,3.96635834596696
a,DV-QRC,Global,0.21544346900318823,18,0.0073387721203695246,3.4208668431287981
a,DV-QRC,Global,0.21544346900318823,19,0.0016399527395574794,3.7673405992327007
a,DV-QRC,Global,0.46415888336127725,0,0.025750723040664888,3.7977366802546406
a,DV-QRC,Global,0.46415888336127725,1,0.012840277318881011,3.8331538879860982
a,DV-QRC,Global,0.46415888336127725,2,0.011331936317357676,3.5439100540502784
a,DV-QRC,Global,0.46415888336127725,3,0.02614167189895179,4.2847463035242628
a,DV-QRC,Global,0.46415888336127725,4,0.028374287869196279,4.3537475635496747
a,DV-QRC,Global,0.46415888336127725,5,0.015481417149301064,3.3744004300737585
a,DV-QRC,Global,0.46415888336127725,6,0.030228252431480678,3.585424381326467
a,DV-QRC,Global,0.46415888336127725,7,0.025441793406869233,4.1594717592062063
a,DV-QRC,Global,0.46415888336127725,8,0.03241921779834752,4.1509585015744754
a,DV-QRC,Global,0.46415888336127725,9,0.026413841194981011,3.6619193934670635
a,DV-QRC,Global,0.46415888336127725,10,0.018343959346949469,4.363382557650783
a,DV-QRC,Global,0.46415888336127725,11,0.021990261593460791,3.9081099878539778
a,DV-QRC,Global,0.46415888336127725,12,0.025084487107634383,4.0243741242018611
a,DV-QRC,Global,0.46415888336127725,13,0.037242954846914575,4.2641295699016117
a,DV-QRC,Global,0.46415888336127725,14,0.02664451505628353,3.9904743895700374
a,DV-QRC,Global,0.46415888336127725,15,0.010456160998198689,4.2841979647324671
a,DV-QRC,Global,0.46415888336127725,16,0.015607288183675832,3.9543536620765996
a,DV-QRC,Global,0.46415888336127725,17,0.020289000938266969,4.450567728620439
a,DV-QRC,Global,0.46415888336127725,18,0.041099449576289956,3.5976798692135117
a,DV-QRC,Global,0.46415888336127725,19,0.020110401140888849,4.0049478502865377
a,DV-QRC,Global,1,0,0.077239249600845147,4.2166458133340674
a,DV-QRC,Global,1,1,0.044254596134798076,4.0815480020281631
a,DV-QRC,Global,1,2,0.040830267976503958,3.8165284465125699
a,DV-QRC,Global,1,3,0.071218374678951035,4.4076498942273394
a,DV-QRC,Global,1,4,0.083973107523775778,4.3005891185569771
a,DV-QRC,Global,1,5,0.043749848363901986,3.7882225356890489
a,DV-QRC,Global,1,6,0.087153101198654367,4.6309574465586643
a,DV-QRC,Global,1,7,0.081275466987877673,4.3494509262865853
a,DV-QRC,Global,1,8,0.090395454520672644,4.2212988108406693
a,DV-QRC,Global,1,9,0.074192840579014027,3.8673456294222555
a,DV-QRC,Global,1,10,0.058923695238428386,4.3213189528820592
a,DV-QRC,Global,1,11,0.062391275114616111,4.1010167913512188
a,DV-QRC,Global,1,12,0.074187816722610975,4.3392968381559811
a,DV-QRC,Global,1,13,0.10070758360172957,4.433142013691004
a,DV-QRC,Global,1,14,0.076145810048054721,4.1846387059796797
a,DV-QRC,Global,1,15,0.030186407424706498,3.9771035727142876
a,DV-QRC,Global,1,16,0.050946457343019495,4.0402787131154705
a,DV-QRC,Global,1,17,0.062143537579457883,4.2835092689810095
a,DV-QRC,Global,1,18,0.10411659814388498,3.9504668022482892
a,DV-QRC,Global,1,19,0.062553785616987781,4.2843223472371026
a,DV-QRC,Global,2.154434690031882,0,0.13434675099172114,4.3289544573749321
a,DV-QRC,Global,2.154434690031882,1,0.093763174554140044,4.3625114589016967
a,DV-QRC,Global,2.154434690031882,2,0.088187979426605986,4.602769230822835
a,DV-QRC,Global,2.154434690031882,3,0.12406211292958087,4.6158697449356385
a,DV-QRC,Global,2.154434690031882,4,0.15045882503892397,4.4216746419850956
a,DV-QRC,Global,2.154434690031882,5,0.075601816259635177,4.2741436641298529
a,DV-QRC,Global,2.154434690031882,6,0.1495690087621962,4.0605561621452484
a,DV-QRC,Global,2.154434690031882,7,0.16451528456888032,4.0967942186151127
a,DV-QRC,Global,2.154434690031882,8,0.14782609827456714,4.6613683208538834
a,DV-QRC,Global,2.154434690031882,9,0.13259275359478698,3.8262650465019687
a,DV-QRC,Global,2.154434690031882,10,0.12325794429945133,4.1974268413147806
a,DV-QRC,Global,2.154434690031882,11,0.11353677899269464,4.7295992071511046
a,DV-QRC,Global,2.154434690031882,12,0.13944982243003082,4.2574120433533285
a,DV-QRC,Global,2.154434690031882,13,0.16047843761461686,4.69882726621214
a,DV-QRC,Global,2.154434690031882,14,0.13873045630007028,4.1855737155618131
a,DV-QRC,Global,2.154434690031882,15,0.066611711589304998,4.4768175371120069
a,DV-QRC,Global,2.154434690031882,16,0.10051290902056981,4.5119030692125515
a,DV-QRC,Global,2.154434690031882,17,0.12059697130234702,4.3870984687620931
a,DV-QRC,Global,2.154434690031882,18,0.15299389878204084,3.8795201315687464
a,DV-QRC,Global,2.154434690031882,19,0.11850126585014113,4.4302520586640481
a,DV-QRC,Global,4.6415888336127722,0,0.081060200842548447,4.0002052880399983
a,DV-QRC,Global,4.6415888336127722,1,0.11445849739756213,4.1791454676322157
a,DV-QRC,Global,4.6415888336127722,2,0.11624893834081815,4.2417103341864184
a,DV-QRC,Global,4.6415888336127722,3,0.087215431128896168,4.1345339027765489
a,DV-QRC,Global,4.6415888336127722,4,0.11323445584656756,4.0606671363449962
a,DV-QRC,Global,4.6415888336127722,5,0.081283640242001201,4.2247879933316348
a,DV-QRC,Global,4.6415888336127722,6,0.10407367217823675,4.0515489876333177
a,DV-QRC,Global,4.6415888336127722,7,0.16657612778762346,3.2144788950958922
a,DV-QRC,Global,4.6415888336127722,8,0.088029225829652211,3.9907219716146543
a,DV-QRC,Global,4.6415888336127722,9,0.11729696558111352,4.1558758372862679
a,DV-QRC,Global,4.6415888336127722,10,0.14202446323021042,4.181128638505113
a,DV-QRC,Global,4.6415888336127722,11,0.093968817009830577,4.0489632756484513
a,DV-QRC,Global,4.6415888336127722,12,0.11188002423444061,4.2912714097440148
a,DV-QRC,Global,4.6415888336127722,13,0.10054421887483155,4.3860653577186337
a,DV-QRC,Global,4.6415888336127722,14,0.10159925618336915,4.3617696856213684
a,DV-QRC,Global,4.6415888336127722,15,0.069552797320100362,4.1482695731139749
a,DV-QRC,Global,4.6415888336127722,16,0.10427876859732009,4.0313719721420185
a,DV-QRC,Global,4.6415888336127722,17,0.11417963484155501,4.2001849726737426
a,DV-QRC,Global,4.6415888336127722,18,0.08911948961219085,4.0185560177275823
a,DV-QRC,Global,4.6415888336127722,19,0.11087259800615744,3.7056351410286066
a,DV-QRC,Global,10,0,0.026576416404169332,4.0416057463059687
a,DV-QRC,Global,10,1,0.041890943601873974,3.8640902060375772
a,DV-QRC,Global,10,2,0.033425171348020782,3.3684125390083799
a,DV-QRC,Global,10,3,0.021276865021609994,3.9014193754081834
a,DV-QRC,Global,10,4,0.027861465596873605,3.2945218349672909
a,DV-QRC,Global,10,5,0.029873755251245172,3.8073585253537261
a,DV-QRC,Global,10,6,0.025570992785316105,4.0862989370083707
a,DV-QRC,Global,10,7,0.046790164455733176,3.439346386738467
a,DV-QRC,Global,10,8,0.014110371535924583,3.5447348639214393
a,DV-QRC,Global,10,9,0.029837434260995919,3.4732551822856887
a,DV-QRC,Global,10,10,0.047882275077693603,3.9322830714725807
a,DV-QRC,Global,10,11,0.018566784246845363,3.7622810720848374
a,DV-QRC,Global,10,12,0.01725596423856797,3.4428422714111546
a,DV-QRC,Global,10,13,0.022443878339172697,3.7128679374753242
a,DV-QRC,Global,10,14,0.025083475937187745,3.3118211121058554
a,DV-QRC,Global,10,15,0.015993711278915076,3.900662001689621
a,DV-QRC,Global,10,16,0.0258249710153244,3.8340129549977515
a,DV-QRC,Global,10,17,0.024316224091674162,3.8948285059981727
a,DV-QRC,Global,10,18,0.02373854969474155,3.9386795802341981
a,DV-QRC,Global,10,19,0.028769925583160761,4.1880244415793495
a,CV-QRC,Local,1.0000000000000001e-05,0,0.091267676663330771,1.0032138192488862
a,CV-QRC,Local,1.0000000000000001e-05,1,0.090555308254315792,0.99796025398567034
a,CV-QRC,Local,1.0000000000000001e-05,2,0.09051266907863012,0.99822975425254601
a,CV-QRC,Local,1.0000000000000001e-05,3,0.090718141713583736,1.0006963852879989
a,CV-QRC,Local,1.0000000000000001e-05,4,0.091071804363361347,0.98870934833061808
a,CV-QRC,Local,1.0000000000000001e-05,5,0.090606348622784508,1.001915917312687
a,CV-QRC,Local,1.0000000000000001e-05,6,0.090454661138494027,0.9950331994642333
a,CV-QRC,Local,1.0000000000000001e-05,7,0.090863137505642788,0.99343655034817591
a,CV-QRC,Local,1.0000000000000001e-05,8,0.090197691552215811,0.999175810524219
a,CV-QRC,Local,1.0000000000000001e-05,9,0.090808394400747242,1.0016549671044839
a,CV-QRC,Local,1.0000000000000001e-05,10,0.090906910618023487,0.99882388027693891
a,CV-QRC,Local,1.0000000000000001e-05,11,0.090694513776355665,1.000072805546012
a,CV-QRC,Local,1.0000000000000001e-05,12,0.090576140460084956,0.99865646162445854
a,CV-QRC,Local,1.0000000000000001e-05,13,0.090411859632407124,1.0096250142683045
a,CV-QRC,Local,1.0000000000000001e-05,14,0.090194261896592215,0.99992472215509165
a,CV-QRC,Local,1.0000000000000001e-05,15,0.090110099650873285,0.99792440455218656
a,CV-QRC,Local,1.0000000000000001e-05,16,0.090642184685028604,1.0008120188550453
a,CV-QRC,Local,1.0000000000000001e-05,17,0.09031468117528002,1.0041666090145664
a,CV-QRC,Local,1.0000000000000001e-05,18,0.090674852246583351,1.0009407801716037
a,CV-QRC,Local,1.0000000000000001e-05,19,0.090446165426982486,0.98234094910774816
a,CV-QRC,Local,2.1544346900318823e-05,0,0.091267680669471538,1.0032170929414683
a,CV-QRC,Local,2.1544346900318823e-05,1,0.090555399319780572,0.99796063454443695
a,CV-QRC,Local,2.1544346900318823e-05,2,0.090512973488407408,0.99820893673003441
a,CV-QRC,Local,2.1544346900318823e-05,3,0.090717935299630084,1.0006472273711757
a,CV-QRC,Local,2.1544346900318823e-05,4,0.09107210749787148,0.9887389454528982
a,CV-QRC,Local,2.1544346900318823e-05,5,0.090606806477816104,1.0019143978338505
a,CV-QRC,Local,2.1544346900318823e-05,6,0.090454933323061121,0.99500003636722634
a,CV-QRC,Local,2.1544346900318823e-05,7,0.090863321340499625,0.99340409487133285
a,CV-QRC,Local,2.1544346900318823e-05,8,0.090197599668352557,0.99920336960133604
a,CV-QRC,Local,2.1544346900318823e-05,9,0.090808526694356864,1.0016509398940114
a,CV-QRC,Local,2.1544346900318823e-05,10,0.090906818859859559,0.99873430435635246
a,CV-QRC,Local,2.1544346900318823e-05,11,0.090694720662257033,1.0000845155716924
a,CV-QRC,Local,2.1544346900318823e-05,12,0.090576344459246311,0.9986445016233827
a,CV-QRC,Local,2.1544346900318823e-05,13,0.090412638940708057,1.0096055486547058
a,CV-QRC,Local,2.1544346900318823e-05,14,0.090194444989313866,0.99991045213859353
a,CV-QRC,Local,2.1544346900318823e-05,15,0.090110537201321977,0.99795506065058603
a,CV-QRC,Local,2.1544346900318823e-05,16,0.090642434469980979,1.0008636957363315
a,CV-QRC,Local,2.1544346900318823e-05,17,0.090314601917687851,1.0041498843307757
a,CV-QRC,Local,2.1544346900318823e-05,18,0.090674779793269905,1.0010489447633057
a,CV-QRC,Local,2.1544346900318823e-05,19,0.090446247918301248,0.98240920034535018
a,CV-QRC,Local,4.6415888336127818e-05,0,0.091267733128500977,1.0032134099101
a,CV-QRC,Local,4.6415888336127818e-05,1,0.090555613041939875,0.99842365040036407
a,CV-QRC,Local,4.6415888336127818e-05,2,0.090513646693057517,0.99826419350190676
a,CV-QRC,Local,4.6415888336127818e-05,3,0.09071751502092,1.0008146632413184
a,CV-QRC,Local,4.6415888336127818e-05,4,0.091072823303444392,0.98875314291551342
a,CV-QRC,Local,4.6415888336127818e-05,5,0.090607845581799171,1.0019194300914935
a,CV-QRC,Local,4.6415888336127818e-05,6,0.090455568517790852,0.995029984784912
a,CV-QRC,Local,4.6415888336127818e-05,7,0.090863751409170065,0.99358780881790043
a,CV-QRC,Local,4.6415888336127818e-05,8,0.090197456003015722,0.99926417518069655
a,CV-QRC,Local,4.6415888336127818e-05,9,0.090808820346324273,1.001585933406774
a,CV-QRC,Local,4.6415888336127818e-05,10,0.090906669733188922,0.99902030913033824
a,CV-QRC,Local,4.6415888336127818e-05,11,0.090695180652504467,1.0001290993113383
a,CV-QRC,Local,4.6415888336127818e-05,12,0.090576819514591803,0.99864580277780923
a,CV-QRC,Local,4.6415888336127818e-05,13,0.090414381671910002,1.0096117358899015
a,CV-QRC,Local,4.6415888336127818e-05,14,0.090194858995207572,0.99993925941405037
a,CV-QRC,Local,4.6415888336127818e-05,15,0.090111511207251901,0.99790427788134217
a,CV-QRC,Local,4.6415888336127818e-05,16,0.090642983534707816,1.0008155735562463
a,CV-QRC,Local,4.6415888336127818e-05,17,0.090314448711708184,1.0042106547334488
a,CV-QRC,Local,4.6415888336127818e-05,18,0.090674680696666607,1.0011280260968891
a,CV-QRC,Local,4.6415888336127818e-05,19,0.090446460193529241,0.98256596918901917
a,CV-QRC,Local,0.0001,0,0.091268120606032344,1.0068302909520934
a,CV-QRC,Local,0.0001,1,0.090556167046082062,1.0028016264086168
a,CV-QRC,Local,0.0001,2,0.090515186790393165,0.99862189616683739
a,CV-QRC,Local,0.0001,3,0.09071673776932257,1.0101132025992057
a,CV-QRC,Local,0.0001,4,0.091074679552229157,1.0331239011931226
a,CV-QRC,Local,0.0001,5,0.090610263094044893,1.0022725249439397
a,CV-QRC,Local,0.0001,6,0.090457130670105718,1.0481024466397462
a,CV-QRC,Local,0.0001,7,0.090864793540639657,0.99386247916420567
a,CV-QRC,Local,0.0001,8,0.090197349386330838,1.0468474946235884
a,CV-QRC,Local,0.0001,9,0.090809489870979213,1.001702503099889
a,CV-QRC,Local,0.0001,10,0.090906470250477184,1.0271150308938104
a,CV-QRC,Local,0.0001,11,0.090696268373596983,1.0002373767883492
a,CV-QRC,Local,0.0001,12,0.09057798527927996,0.99887121928011735
a,CV-QRC,Local,0.0001,13,0.090418570211807464,1.0101062060961876
a,CV-QRC,Local,0.0001,14,0.090195841944857968,1.0014690494359657
a,CV-QRC,Local,0.0001,15,0.09011374112921601,1.0401390070534826
a,CV-QRC,Local,0.0001,16,0.090644237110163603,1.0014367632251848
a,CV-QRC,Local,0.0001,17,0.090314237142362475,1.0071716675206168
a,CV-QRC,Local,0.0001,18,0.090674689207838985,1.0109324506795194
a,CV-QRC,Local,0.0001,19,0.090447049889955181,0.98375096922727945
a,CV-QRC,Local,0.00021544346900318823,0,0.091270317107127588,2.5064300382040607
a,CV-QRC,Local,0.00021544346900318823,1,0.09055772580806809,1.0213391734056958
a,CV-QRC,Local,0.00021544346900318823,2,0.090518890442168362,1.0096980523868895
a,CV-QRC,Local,0.00021544346900318823,3,0.090715553012356037,2.8613505203764014
a,CV-QRC,Local,0.00021544346900318823,4,0.091079886957756526,2.7598872649942443
a,CV-QRC,Local,0.00021544346900318823,5,0.090616223369234541,1.0022517272789286
a,CV-QRC,Local,0.00021544346900318823,6,0.090461278018852675,2.7698215537742383
a,CV-QRC,Local,0.00021544346900318823,7,0.090867487510575912,0.99401606602120096
a,CV-QRC,Local,0.00021544346900318823,8,0.090198110399047654,2.7176689271685106
a,CV-QRC,Local,0.00021544346900318823,9,0.090811064905603506,1.001988581489996
a,CV-QRC,Local,0.00021544346900318823,10,0.090906723725307462,1.9397794506893273
a,CV-QRC,Local,0.00021544346900318823,11,0.090699135153663318,1.000276328064549
a,CV-QRC,Local,0.00021544346900318823,12,0.090581065414654147,0.99890787235541767
a,CV-QRC,Local,0.00021544346900318823,13,0.0904288269961597,1.0320960081307535
a,CV-QRC,Local,0.00021544346900318823,14,0.090198872273526853,1.6807724921019409
a,CV-QRC,Local,0.00021544346900318823,15,0.090119157836791433,1.1336689272109455
a,CV-QRC,Local,0.00021544346900318823,16,0.090647225053802738,1.00198208618523
a,CV-QRC,Local,0.00021544346900318823,17,0.090314207937298482,1.0075194754163286
a,CV-QRC,Local,0.00021544346900318823,18,0.090675607526430113,2.8035495350926594
a,CV-QRC,Local,0.00021544346900318823,19,0.090448799759838147,0.98399198225883822
a,CV-QRC,Local,0.00046415888336127773,0,0.091280258980361795,2.5225830738220991
a,CV-QRC,Local,0.00046415888336127773,1,0.09056228709859733,2.537867043599026
a,CV-QRC,Local,0.00046415888336127773,2,0.09052857058348486,2.9968007862619803
a,CV-QRC,Local,0.00046415888336127773,3,0.090716206046551423,2.8849873097305379
a,CV-QRC,Local,0.00046415888336127773,4,0.091096902582518832,2.9979917561956202
a,CV-QRC,Local,0.00046415888336127773,5,0.090632069953145794,2.9973041969197505
a,CV-QRC,Local,0.00046415888336127773,6,0.090473814568631128,2.8308610364691997
a,CV-QRC,Local,0.00046415888336127773,7,0.090875624769501617,1.2149087048089591
a,CV-QRC,Local,0.00046415888336127773,8,0.090204676648435775,2.9442987317062448
a,CV-QRC,Local,0.00046415888336127773,9,0.090815060450471885,1.002375806852948
a,CV-QRC,Local,0.00046415888336127773,10,0.090910367163429914,2.9995102789406927
a,CV-QRC,Local,0.00046415888336127773,11,0.090707486534762544,2.9924366179540183
a,CV-QRC,Local,0.00046415888336127773,12,0.090590496551608279,2.9950572074798387
a,CV-QRC,Local,0.00046415888336127773,13,0.090457207488309863,2.6657861049934142
a,CV-QRC,Local,0.00046415888336127773,14,0.09020958449132277,2.9890657921842454
a,CV-QRC,Local,0.00046415888336127773,15,0.090133149302228738,2.7409305420555019
a,CV-QRC,Local,0.00046415888336127773,16,0.090654784682468792,2.9807268930843636
a,CV-QRC,Local,0.00046415888336127773,17,0.090316201589428144,2.9974667808604902
a,CV-QRC,Local,0.00046415888336127773,18,0.090681864363447329,2.9094737625398133
a,CV-QRC,Local,0.00046415888336127773,19,0.090454858397294835,1.6821414513084807
a,CV-QRC,Local,0.001,0,0.091320479167346133,3.0026122367635684
a,CV-QRC,Local,0.001,1,0.090577860517256886,2.9946437697610375
a,CV-QRC,Local,0.001,2,0.090557586714399396,3.0009896151878075
a,CV-QRC,Local,0.001,3,0.090731753700776158,2.99227852933313
a,CV-QRC,Local,0.001,4,0.091158243340407993,2.99994096351011
a,CV-QRC,Local,0.001,5,0.090680474068907849,2.9987978168887732
a,CV-QRC,Local,0.001,6,0.090516632398273997,2.9992832269138816
a,CV-QRC,Local,0.001,7,0.090904506953256942,2.9913894099939546
a,CV-QRC,Local,0.001,8,0.090241010830424018,2.9969900345482499
a,CV-QRC,Local,0.001,9,0.090827201568649499,1.0025690292276423
a,CV-QRC,Local,0.001,10,0.090932720514418336,3.0030129692359537
a,CV-QRC,Local,0.001,11,0.090734147452059072,2.9967355297072404
a,CV-QRC,Local,0.001,12,0.090623274820439831,2.9983404170386203
a,CV-QRC,Local,0.001,13,0.090546631083222501,3.0111312011132871
a,CV-QRC,Local,0.001,14,0.090248776075278439,2.9903879545790457
a,CV-QRC,Local,0.001,15,0.090174499670119118,2.9959054307649402
a,CV-QRC,Local,0.001,16,0.090676906139496943,2.9887775022806746
a,CV-QRC,Local,0.001,17,0.090329322982130492,2.9990973331313331
a,CV-QRC,Local,0.001,18,0.09071730995408421,2.9853098325268292
a,CV-QRC,Local,0.001,19,0.090478194099605114,2.9847351032946419
a,CV-QRC,Local,0.0021544346900318821,0,0.091493861651383901,3.0028475126738354
a,CV-QRC,Local,0.0021544346900318821,1,0.09063987436040645,2.9952729299217435
a,CV-QRC,Local,0.0021544346900318821,2,0.090655094827028271,3.0011627043575544
a,CV-QRC,Local,0.0021544346900318821,3,0.09083024517553577,2.992346293463465
a,CV-QRC,Local,0.0021544346900318821,4,0.091404819859432607,3.0000598665299694
a,CV-QRC,Local,0.0021544346900318821,5,0.090850767085268375,2.9988641764315034
a,CV-QRC,Local,0.0021544346900318821,6,0.090677510972903136,2.9994592525798218
a,CV-QRC,Local,0.0021544346900318821,7,0.091020055961270788,2.9919192260557796
a,CV-QRC,Local,0.0021544346900318821,8,0.09041873264101434,2.9971056603446815
a,CV-QRC,Local,0.0021544346900318821,9,0.090870225968453525,1.9902619399407939
a,CV-QRC,Local,0.0021544346900318821,10,0.091048720950445639,3.0031937444420196
a,CV-QRC,Local,0.0021544346900318821,11,0.090834984249651959,2.9969807398773121
a,CV-QRC,Local,0.0021544346900318821,12,0.090752878983617488,2.9985041393239178
a,CV-QRC,Local,0.0021544346900318821,13,0.090852860878269048,3.011311541709671
